#    L    TT             EE             BB             TE             PP             TP             EP          
   197    0.54216E+04    0.64913E+00    0.12512E-01   -0.12944E+02    0.40008E-07   -0.81113E-04   -0.36275E-06
   198    0.54343E+04    0.64917E+00    0.12470E-01   -0.11692E+02    0.39766E-07   -0.80022E-04   -0.34772E-06
   199    0.54464E+04    0.65014E+00    0.12435E-01   -0.10419E+02    0.39527E-07   -0.78949E-04   -0.33262E-06
   200    0.54579E+04    0.65208E+00    0.12406E-01   -0.91264E+01    0.39290E-07   -0.77896E-04   -0.31749E-06
   201    0.54688E+04    0.65504E+00    0.12384E-01   -0.78124E+01    0.39056E-07   -0.76861E-04   -0.30236E-06
   202    0.54792E+04    0.65902E+00    0.12367E-01   -0.64789E+01    0.38823E-07   -0.75845E-04   -0.28721E-06
   203    0.54889E+04    0.66410E+00    0.12357E-01   -0.51251E+01    0.38593E-07   -0.74848E-04   -0.27206E-06
   204    0.54979E+04    0.67028E+00    0.12352E-01   -0.37541E+01    0.38364E-07   -0.73869E-04   -0.25692E-06
   205    0.55063E+04    0.67761E+00    0.12352E-01   -0.23638E+01    0.38138E-07   -0.72908E-04   -0.24177E-06
   206    0.55141E+04    0.68613E+00    0.12357E-01   -0.95532E+00    0.37914E-07   -0.71965E-04   -0.22663E-06
   207    0.55212E+04    0.69584E+00    0.12367E-01    0.47072E+00    0.37691E-07   -0.71040E-04   -0.21149E-06
   208    0.55276E+04    0.70681E+00    0.12381E-01    0.19138E+01    0.37471E-07   -0.70132E-04   -0.19636E-06
   209    0.55334E+04    0.71906E+00    0.12400E-01    0.33735E+01    0.37253E-07   -0.69241E-04   -0.18125E-06
   210    0.55385E+04    0.73262E+00    0.12423E-01    0.48489E+01    0.37036E-07   -0.68366E-04   -0.16614E-06
   211    0.55431E+04    0.74753E+00    0.12450E-01    0.63398E+01    0.36822E-07   -0.67509E-04   -0.15105E-06
   212    0.55468E+04    0.76383E+00    0.12480E-01    0.78454E+01    0.36610E-07   -0.66668E-04   -0.13598E-06
   213    0.55500E+04    0.78153E+00    0.12514E-01    0.93656E+01    0.36399E-07   -0.65843E-04   -0.12092E-06
   214    0.55525E+04    0.80065E+00    0.12552E-01    0.10899E+02    0.36191E-07   -0.65035E-04   -0.10589E-06
