#    L    TT             EE             TE             PP             TP          
   283    0.40384E+04    0.84263E+01    0.11532E+03    0.23656E+07   -0.30804E+04
   284    0.40040E+04    0.86051E+01    0.11576E+03    0.23552E+07   -0.30632E+04
   285    0.39695E+04    0.87853E+01    0.11616E+03    0.23449E+07   -0.30461E+04
   286    0.39348E+04    0.89665E+01    0.11651E+03    0.23347E+07   -0.30292E+04
   287    0.39001E+04    0.91488E+01    0.11684E+03    0.23245E+07   -0.30125E+04
   288    0.38653E+04    0.93322E+01    0.11712E+03    0.23144E+07   -0.29960E+04
   289    0.38304E+04    0.95165E+01    0.11736E+03    0.23044E+07   -0.29797E+04
   290    0.37956E+04    0.97016E+01    0.11756E+03    0.22944E+07   -0.29635E+04
   291    0.37607E+04    0.98881E+01    0.11772E+03    0.22845E+07   -0.29475E+04
   292    0.37256E+04    0.10075E+02    0.11784E+03    0.22746E+07   -0.29317E+04
   293    0.36907E+04    0.10262E+02    0.11792E+03    0.22648E+07   -0.29161E+04
   294    0.36558E+04    0.10450E+02    0.11796E+03    0.22551E+07   -0.29006E+04
   295    0.36210E+04    0.10638E+02    0.11796E+03    0.22454E+07   -0.28853E+04
   296    0.35861E+04    0.10828E+02    0.11791E+03    0.22358E+07   -0.28701E+04
   297    0.35513E+04    0.11016E+02    0.11783E+03    0.22263E+07   -0.28551E+04
   298    0.35165E+04    0.11206E+02    0.11771E+03    0.22168E+07   -0.28403E+04
   299    0.34818E+04    0.11397E+02    0.11753E+03    0.22073E+07   -0.28256E+04
   300    0.34471E+04    0.11586E+02    0.11732E+03    0.21979E+07   -0.28110E+04
   301    0.34126E+04    0.11776E+02    0.11706E+03    0.21886E+07   -0.27966E+04
   302    0.33782E+04    0.11966E+02    0.11678E+03    0.21794E+07   -0.27823E+04
   303    0.33439E+04    0.12156E+02    0.11644E+03    0.21702E+07   -0.27682E+04
   304    0.33097E+04    0.12347E+02    0.11606E+03    0.21610E+07   -0.27542E+04
   305    0.32757E+04    0.12537E+02    0.11564E+03    0.21519E+07   -0.27403E+04
   306    0.32417E+04    0.12726E+02    0.11517E+03    0.21429E+07   -0.27265E+04
   307    0.32080E+04    0.12915E+02    0.11466E+03    0.21339E+07   -0.27129E+04
   308    0.31744E+04    0.13105E+02    0.11413E+03    0.21250E+07   -0.26995E+04
   309    0.31410E+04    0.13294E+02    0.11354E+03    0.21161E+07   -0.26861E+04
   310    0.31078E+04    0.13481E+02    0.11291E+03    0.21072E+07   -0.26729E+04
   311    0.30748E+04    0.13669E+02    0.11224E+03    0.20985E+07   -0.26598E+04
   312    0.30420E+04    0.13856E+02    0.11154E+03    0.20898E+07   -0.26468E+04
